#Tue, 20 Aug 2024 21:12:38 GMT
#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DDD9D1','ASW-20','F-CERP','UP','Y','Y'
'F','DDD9D2','MS-893 Commodore','F-BSMA','MA','Y','Y'
'F','DDD9D3','Duo Discus','OK-5555','OK','Y','Y'
'F','DDD9D4','Pegase','F-CGFG','221','Y','Y'
'F','DDD9DB','Cirrus Std','OY-XHW','P3','Y','Y'
'F','DDD9DC','LS-1 f','OK-3131','G2','Y','Y'
'F','DDD9DD','Nimbus 2','G-DEAJ','2A','Y','Y'
'F','DDD9E0','Sport Vega','G-DEGF','EGF','Y','Y'
'F','DDD9E1','Ka-8','G-DDHA','DHA','Y','Y'
'F','DDD9E2','ASW-20','G-CEVZ','202','Y','Y'
'F','DDD9E3','Ka-6 cr','D-6453','K6','Y','Y'
'F','DDD9E4','ASW-19','G-CLTL','LTL','Y','Y'
'F','DDD9E5','ASK-13','G-DDOA','DOA','Y','Y'
'F','DDD9E8','Ventus','G-DEHH','VA','Y','Y'
'F','DDD9E9','PIK-20 E','HA 4507','HA','Y','Y'
'F','DDD9EA','ASK-21','VH-BSS','BSS','Y','Y'
'F','DDD9EC','ASW-24','FLY','FLY','Y','Y'
'F','DDD9ED','Twin Astir II','F-CFHM','T38','Y','Y'
'F','DDD9EE','Libelle Club','D-1267','JB','Y','Y'
'F','DDD9EF','Discus','F-CGGM','D14','Y','Y'
'F','DDD9F1','ASW-27','OK-2727','K5','Y','Y'
'F','DDD9F2','ASK-13','G-DDVB','DVB','Y','Y'
'F','DDD9F3','Twin Astir II','OO-YTN','95','Y','Y'
'F','DDD9F5','ASK-21','F-CGCJ','CJ','Y','Y'
'F','DDD9F6','Discus','SE-UUE','U2','Y','Y'
'F','DDD9F7','ASW-24','SE-UKA','KA','Y','Y'
'F','DDD9F8','Pegase','FVV','FVV','Y','Y'
'F','DDD9F9','Salto H101','D-2996','','Y','Y'
'F','DDD9FA','ASK-21','F-CHMF','MF','Y','Y'
'F','DDD9FB','Ventus ct','G DFJO','FJO','Y','Y'
'F','DDD9FC','Marianne','F-CVVL','Z67','Y','Y'
'F','DDD9FE','Twin Astir II','F-CASF','SF','Y','Y'
'F','DDD9FF','Discus','D-4066','KV','Y','Y'
'F','DDDA01','DG-505','OO-YDO','43','Y','Y'
'F','DDDA02','SZD-48 Jantar Std 2','SE-TRV','D9','Y','Y'
'F','DDDA04','Duo Discus t','G-CJXW','871','Y','Y'
'F','DDDA06','SF-27','G-CHSX','HSX','Y','Y'
'F','DDDA07','LS-8 18','SE-URO','RO','Y','Y'
'F','DDDA08','Libelle Club','F-CELG','750','Y','Y'
'F','DDDA09','Pegase','F-CVVE','VE','Y','Y'
'F','DDDA0A','ASK-21','G-CGBN','GBN','Y','Y'
'F','DDDA0D','Pegase','F-CGOK','OK','Y','Y'
'F','DDDA0E','DG-505','G-CKOX','N57','Y','Y'
'F','DDDA0F','Discus','G-CHLN','805','Y','Y'
'F','DDDA10','Pegase','F-CHKX','KB','Y','Y'
'F','DDDA11','Pegase','SP-3919','GP','Y','Y'
'F','DDDA13','Ventus cM','D-KIII','3I','Y','Y'
'F','DDDA14','SZD-50 Puchacz','VH-XQD','QD','Y','Y'
'F','DDDA15','PIK-20 E','G-POPE','','Y','Y'
'F','DDDA16','ASK-21','D-5621','21','Y','Y'
'F','DDDA1A','Libelle Std','D-8894','SW','Y','Y'
'F','DDDA1B','LS-1 d','OO-ZBY','BY','Y','Y'
'F','DDDA21','Janus C','F-CARM','A','Y','Y'
'F','DDDA22','ASK-13','F-CECC','CC','Y','Y'
'F','DDDA28','LS-4','F-CFZP','ZP','Y','Y'
'F','DDDA2A','Marianne','F-TGDL','106','Y','Y'
'F','DDDA2B','Jodel D140','F-TFUB','UB','Y','Y'
'F','DDDA2D','LS-8','F-CMLS','LS','Y','Y'
'F','DDDA2E','Discus 2t','SE-UOA','8K','Y','Y'
'F','DDDA2F','LAK-17 A','F-CPLE','LE','Y','Y'
'F','DDDA31','PIK-20 B','G-DDFE','DFE','Y','Y'
'F','DDDA33','DG-1000','F-CLBM','MBM','Y','Y'
'F','DDDA34','LS-3','G-DEEF','EEF','Y','Y'
'F','DDDA36','Discus','DM','DM','Y','Y'
'F','DDDA37','Astir CS','HA-4541','','Y','Y'
'F','DDDA3A','ASW-20','F-CFLK','X49','Y','Y'
'F','DDDA3B','ASK-13','F-CMNC','NC','Y','Y'
'F','DDDA3D','DG-300','F-CFVN','VN','Y','Y'
'F','DDDA41','DG-300','G-XIXX','19X','Y','Y'
'F','DDDA42','ASH-25','D-KHDW','907','Y','Y'
'F','DDDA44','Twin Astir III','SE-UMD','MD','Y','Y'
'F','DDDA46','LS-7','','LZ','Y','Y'
'F','DDDA47','Twin Astir III','SE-UMD','MD2','Y','Y'
'F','DDDA48','Bergfalke IV','SE-TLT','','Y','Y'
'F','DDDA49','LS-1 d','OY-XJR','K3','Y','Y'
'F','DDDA4A','HK36 Super Dimona','SE-UCZ','UCZ','Y','Y'
'F','DDDA4C','PA-25 Pawnee','SE-IXI','IXI','Y','Y'
'F','DDDA4D','DG-500','SE_UOZ','UOZ','Y','Y'
'F','DDDA4E','Bergfalke IV','SE-TLT','','Y','Y'
'F','DDDA4F','Cessna 172','SE-EAP','EAP','Y','Y'
'F','DDDA50','PA-25 Pawnee','SE-KDH','KDH','Y','Y'
'F','DDDA51','PA-18 Super Cub','SE-GCD','','Y','Y'
'F','DDDA52','SF-27','D-5193','D93','Y','Y'
'F','DDDA53','SF-28','F-CFJC','JC','Y','Y'
'F','DDDA55','ASW-20','OH-680','L1','Y','Y'
'F','DDDA57','LS-3','D-1397','BN','Y','Y'
'F','DDDA58','Discus 2','OH-903','2T','Y','Y'
'F','DDDA5A','PW-5','SE-ULU','LU','Y','Y'
'F','DDDA5B','LS-4','OH-822','IY','Y','Y'
'F','DDDA5C','LS-4','OH-679','V 4','Y','Y'
'F','DDDA5D','LS-7','SE-UNE','L4','Y','Y'
'F','DDDA5E','Alliance 34','F-CJBM','JBM','Y','Y'
'F','DDDA5F','Astir CS','F-CHNA','','Y','Y'
'F','DDDA60','LS-1 d','F-CEHC','HC','Y','Y'
'F','DDDA61','Apis 2','F-JTAU','AU','Y','Y'
'F','DDDA62','Duo Discus xl','OH-1003','HIK','Y','Y'
'F','DDDA63','Pegase','F-CGSL','B3C','Y','Y'
'F','DDDA64','Pegase','F-CFXN','104','Y','Y'
'F','DDDA66','Discus 2','OH-999','M','Y','Y'
'F','DDDA67','Ventus 2','SE-UPC','C','Y','Y'
'F','DDDA68','LS-4','OH-668','OW','Y','Y'
'F','DDDA69','LAK 19','OH -943','JW','Y','Y'
'F','DDDA6A','Genesis 2','SE-UMM','S','Y','Y'
'F','DDDA6B','PIK-20 D','OH-565','DM','Y','Y'
'F','DDDA6C','SZD-51 Junior','SP-3865','LU','Y','Y'
'F','DDDA6D','Duo Discus','F-CIDK','EJ','Y','Y'
'F','DDDA6E','Janus A','OK-4420','BV','Y','Y'
'F','DDDA71','Marianne','F-CGMR','','Y','Y'
'F','DDDA72','PIK-20 D','OH-476','BL','Y','Y'
'F','DDDA73','LS-8 18','SE-UNT','NT','Y','Y'
'F','DDDA74','LS-7','OH-946','GO','Y','Y'
'F','DDDA75','LS-3','SE-TTM','X3','Y','Y'
'F','DDDA76','LS-4','OH-723','C6','Y','Y'
'F','DDDA77','Mini Nimbus','SE-TVC','Z3','Y','Y'
'F','DDDA78','LS-8 st','OH-882','V 8','Y','Y'
'F','DDDA7A','DG-303','SE-UOR','KD','Y','Y'
'F','DDDA7C','LS-4','SE-UKE','KE','Y','Y'
'F','DDDA7E','PIK-20 B','OH-488','51','Y','Y'
'F','DDDA7F','LS-6','OH-767','AB','Y','Y'
'F','DDDA80','SZD-55','OH-944','WB','Y','Y'
'F','DDDA81','ASK-21','SE-UNH','NH','Y','Y'
'F','DDDA82','Marianne','F-CBLM','','Y','Y'
'F','DDDA85','ASK-21 MI','G-SUSH','SS','Y','Y'
'F','DDDA86','LS-10','D-KRAN','NR','Y','Y'
'F','DDDA87','Grob G109','SE-UAO','','Y','Y'
'F','DDDA88','DG-808 B','OH-1010','B1','Y','Y'
'F','DDDA89','Janus C','F-CFAR','AR','Y','Y'
'F','DDDA8A','ASK-13','F-CMNB','NB','Y','Y'
'O','DDDA8C','SZD-30 Pirat','HA-PZS','PZS','Y','Y'
'F','DDDA8D','LS-4','F-CFZG','','Y','Y'
'F','DDDA8E','LS-6','JJ','JJ','Y','Y'
'F','DDDA8F','SZD-51 Junior','OH-758','N4','Y','Y'
'F','DDDA91','Astir CS-77','SE-TSX','S8','Y','Y'
'F','DDDA92','Twin Astir I','OO-YTE','86','Y','Y'
'F','DDDA93','DG-300','OO-YDE','31','Y','Y'
'F','DDDA94','DG-300','G-CFJS','257','Y','Y'
'F','DDDA95','LS-4','PH-1505','SW','Y','Y'
'F','DDDA96','LS-6','SE-UFI','FI','Y','Y'
'F','DDDA97','LS-8','GCKSD','IT','Y','Y'
'F','DDDA99','DG-505','OO-YDH','41','Y','Y'
'F','DDDA9B','Astir Jeans','OO-YJD','73','Y','Y'
'F','DDDA9C','Libelle Std','G Libi','280','Y','Y'
'F','DDDA9E','SZD-48-3 Jantar Std 3','OH-588','MN','Y','Y'
'F','DDDA9F','ASK-21','D-1165','ASK','Y','Y'
'F','DDDAA0','Twin Astir II','OO-YTO','96','Y','Y'
'F','DDDAA1','DG-505','OO-YDI','42','Y','Y'
'F','DDDAA2','Astir Jeans','OO-YJC','72','Y','Y'
'F','DDDAA3','Cirrus Std','G-CHGG','HGG','Y','Y'
'F','DDDAA4','Twin Astir I','OO-YTB','84','Y','Y'
'F','DDDAA5','Ventus 2','D-9032','NX','Y','Y'
'F','DDDAA6','PIK-20 B','OH-442','54','Y','Y'
'F','DDDAA7','LS-8','OH-925','HY','Y','Y'
'F','DDDAA8','Twin Astir II','OO-YTI','91','Y','Y'
'F','DDDAA9','Twin Astir II','OO-YTH','89','Y','Y'
'F','DDDAAA','DG-100','SE-TVV','AB','Y','Y'
'F','DDDAAC','LS-6','SE-TYB','YB','Y','Y'
'F','DDDAAE','Ka-6 e','G-DCDF','683','Y','Y'
'F','DDDAAF','DG-300','SE-TZI','E','Y','Y'
'F','DDDAB0','Astir Jeans','OO-YJF','74','Y','Y'
'F','DDDAB1','Twin Astir II','OO-YTP','97','Y','Y'
'F','DDDAB2','Twin Astir I','S5-7175','PL8','Y','Y'
'F','DDDAB3','DG-300','OO-YDA','30','Y','Y'
'F','DDDAB5','Ka-6 e','G-DCCD','373','Y','Y'
'F','DDDAB6','LS-7','OH-896','HV','Y','Y'
'F','DDDAB7','LS-7','G-CKHS','KO','Y','Y'
'F','DDDAB8','ASW-20','SE-TVX','A3','Y','Y'
'F','DDDAB9','Discus','F-CJEP','','Y','Y'
'F','DDDABA','Libelle Club','G-CKAM','','Y','Y'
'F','DDDABB','DG-505','OO-YDH','41','Y','Y'
'F','DDDABC','Astir Jeans','OO-YJB','71','Y','Y'
'F','DDDABD','LS-8','OH-925','HY','Y','Y'
'F','DDDABE','ASW-24','SE-UHA','HA','Y','Y'
'F','DDDAC0','Twin Astir II','OO-YTF','88','Y','Y'
'F','DDDAC1','Duo Discus','SE-UVG','PG','Y','Y'
'F','DDDAC2','Astir CS','OH-992','CS','Y','Y'
'F','DDDAC3','DG-303','OO-YDG','33','Y','Y'
'F','DDDAC4','Discus','G-CFLE','314','Y','Y'
'F','DDDAC5','HK36 Super Dimona','SE-UVN','UVN','Y','Y'
'F','DDDAC6','Astir Jeans','OO-YJG','75','Y','Y'
'F','DDDAC7','SZD-23 Bocian 2','G-DBJD','BJD','Y','Y'
'F','DDDAC8','Cirrus Std','OK-0503','P2','Y','Y'
'F','DDDAC9','Twin Astir II','OO-YTK','93','Y','Y'
'F','DDDACC','Sinus','','CH','Y','Y'
'F','DDDACD','DG-300','OY-XRU','RU','Y','Y'
'F','DDDACE','ASW-19','OH-532','HT','Y','Y'
'F','DDDACF','Libelle Std','D-6701','','Y','Y'
'F','DDDAD0','ASW-24 E','D-KAXI','XI','Y','Y'
'F','DDDAD1','Cirrus Std','OY-XYM','YM','Y','Y'
'F','DDDAD2','','','','N','Y'
'F','DDDAD4','ASW-24 E','OK-2404','JM','Y','Y'
'F','DDDAD6','LS-7','SE-UHE','','Y','Y'
'F','DDDAD7','Twin Astir II','SE-TXR','','Y','Y'
'F','DDDAD9','LS-3','SE-TTL','X7','Y','Y'
'F','DDDADA','ASK-21','SE-UPS','','Y','Y'
'F','DDDADB','Discus','SE-UFV','FV','Y','Y'
'F','DDDADC','Astir CS-77','SP-4067','U9','Y','Y'
'F','DDDADD','Astir CS','SE-THR','','Y','Y'
'F','DDDAE0','Twin Astir II','SE-ULY','','Y','Y'
'F','DDDAE2','LS-4','SE-UEU','EU','Y','Y'
'F','DDDAE3','ASK-21','SE-UKH','','Y','Y'
'F','DDDAEA','PA-25 Pawnee','SE-IYE','','Y','Y'
'F','DDDAEB','ASK-21','SE-USG','','Y','Y'
'F','DDDAED','ASW-20','SE-URV','RV','Y','Y'
'F','DDDAEF','PA-18 Super Cub','SE-CSB','','Y','Y'
'F','DDDAF1','Ventus 2cM','SE-URL','RL','Y','Y'
'F','DDDAF4','DG-300','SE-UDZ','4G','Y','Y'
'F','DDDAF7','ASW-24','D-6239','','Y','Y'
'F','DDDAF9','LS-8','D-KHND','','Y','Y'
'F','DDDAFB','SF-25','SE-UBP','BP','Y','Y'
'F','DDDAFD','PA-18 Super Cub','SE-EYL','YL','Y','Y'
'F','DDDAFE','Ka-6 cr','G-DDKG','DKG','Y','Y'
'F','DDDB00','Bergfalke IV','SE-TLN','LN','Y','Y'
'F','DDDB01','Nimbus 3','SE-UUN','UN','Y','Y'
'F','DDDB02','LS-4','D-5730','L4','Y','Y'
'F','DDDB03','DG-500','SE-ULI','LI','Y','Y'
'F','DDDB07','Duo Discus','LY-IMI','MI','Y','Y'
'F','DDDB08','ASH-25','F-CHBC','','Y','Y'
'F','DDDB09','SZD-24 Foka','SE-UIR','','Y','Y'
'F','DDDB0B','ASK-21','SE-ULO','','Y','Y'
'F','DDDB0D','HPH 304C','D-6997','Y','Y','Y'
'F','DDDB0F','LS-7','G-CLPL','W7','Y','Y'
'F','DDDB11','Cirrus Std','OY-XTH','TH','Y','Y'
'F','DDDB12','ICP Savannah','F-KR','KR','Y','Y'
'F','DDDB13','SZD-9 Bocian','D-3248','','Y','Y'
'F','DDDB14','Discus','SE-UKG','','Y','Y'
'F','DDDB15','Ka-6 cr','G-DDRD','DRD','Y','Y'
'F','DDDB16','Nimbus 2','ZS-GKO','SB','Y','Y'
'F','DDDB17','ASW-19','G-DHCV','HCV','Y','Y'
'F','DDDB18','ASK-13','D-3854','','Y','Y'
'F','DDDB19','Grob G109','SE-UDN','','Y','Y'
'F','DDDB1A','Elfe S4','D-1314','AL','Y','Y'
'F','DDDB1B','PIK-20 B','OH-457','XX','Y','Y'
'F','DDDB1C','DG-500','SE-UTV','1','Y','Y'
'F','DDDB1E','LS-1 f','SE-TRG','RG','Y','Y'
'F','DDDB1F','Eurostar EV97','SE-VLK','LK','Y','Y'
'F','DDDB20','Discus 2','SE-UNZ','','Y','Y'
'F','DDDB21','Janus CM','SE-UPU','','Y','Y'
'F','DDDB24','LS-7','D-8178','FY','Y','Y'
'F','DDDB25','SZD-41 Jantar Std','SE-TPA','HL','Y','Y'
'F','DDDB26','ASW-22','SE-UUZ','W22','Y','Y'
'F','DDDB27','LS-4','OH-778','C7','Y','Y'
'F','DDDB28','DG-500','SE-UMA','MA','Y','Y'
'F','DDDB2A','ASW-20','G-CFPT','574','Y','Y'
'F','DDDB2C','Discus','SE-UFE','FE','Y','Y'
'F','DDDB2E','Glasflugel 304','SE-UFT','FT','Y','Y'
'F','DDDB2F','Astir CS','SE-THP','U1','Y','Y'
'F','DDDB30','Discus 2','SE-UTU','TU','Y','Y'
'F','DDDB33','LS-6','SE-TYA','YA','Y','Y'
'F','DDDB34','Mini Nimbus','G-CKPV','KP','Y','Y'
'F','DDDB35','LS-8','SE-USF','SF','Y','Y'
'F','DDDB37','LS-6','D-8931','PU','Y','Y'
'F','DDDB38','LS-6 18','SE-ULB','B','Y','Y'
'F','DDDB39','Marianne','SE-UGK','','Y','Y'
'F','DDDB3A','Discus','SE-UMF','MF','Y','Y'
'F','DDDB3C','ASK-21','OK-0828','GF','Y','Y'
'F','DDDB3E','Astir Jeans','OH-670','TB','Y','Y'
'F','DDDB41','Astir CS','SE-TVG','E8','Y','Y'
'F','DDDB43','Twin Astir I','SE-UEG','','Y','Y'
'F','DDDB44','ASK-13','D-0468','68','Y','Y'
'F','DDDB45','Mosquito','OO-YNV','','Y','Y'
'F','DDDB4A','LS-7','SE-UHD','G2','Y','Y'
'F','DDDB4D','Nimbus 2','SE-UTD','DR','Y','Y'
'F','DDDB51','Pilatus B4','SE-UEM','NN','Y','Y'
'F','DDDB53','Astir CS','SE-THU','U4','Y','Y'
'F','DDDB54','Discus','SE-UKB','KB','Y','Y'
'F','DDDB55','Discus','SE-UGI','Z8','Y','Y'
'F','DDDB56','Ventus 2cxT','SE-UTR','UR','Y','Y'
'F','DDDB58','Ka-6 e','G-CJSG','36','Y','Y'
'F','DDDB5A','LS-6','F-CGIE','','Y','Y'
'F','DDDB5B','C30S Edelweiss','F-CCUI','','Y','Y'
'F','DDDB5C','LS-3','EC- ILY','SO4','Y','Y'
'F','DDDB5D','ASK-21','F-CJRG','RG','Y','Y'
'F','DDDB60','Janus CM','SE-UNY','NY','Y','Y'
'F','DDDB62','LS-8 18','G-CJEA','MD','Y','Y'
'F','DDDB63','DG-200','D-8581','DG','Y','Y'
'F','DDDB66','ASK-21','SE-UMZ','','Y','Y'
'F','DDDB6A','DG-200','GDDWJ','191','Y','Y'
'F','DDDB6E','HK36 Super Dimona','SE-UPH','','Y','Y'
'F','DDDB6F','ASW-19','G-DHCE','346','Y','Y'
'F','DDDB71','PIK-15 Hinu','OH-YHP','15','Y','Y'
'F','DDDB73','DG-303','','HSB','Y','Y'
'F','DDDB74','Mini Nimbus','G-HAUT','530','Y','Y'
'F','DDDB75','FK9 Mark 2','SE-VMP','','Y','Y'
'F','DDDB76','Pegase','F-UMDJ','243','Y','Y'
'F','DDDB77','DG-300','G-CHMB','HMB','Y','Y'
'F','DDDB7B','Pegase','F-CGHO','521','Y','Y'
'F','DDDB7C','Twin Astir III','G-CHBH','496','Y','Y'
'F','DDDB7E','DG-300','D-1056','H4','Y','Y'
'F','DDDB7F','Discus','','296','Y','Y'
'F','DDDB80','Pegase','F-CGBI','145','Y','Y'
'F','DDDB82','Pegase','F-UMDF','609','Y','Y'
'F','DDDB84','SZD-48-3 Jantar Std 3','SP-3329','B8','Y','Y'
'F','DDDB88','LS-1 f','F-CEKE','L54','Y','Y'
'F','DDDB8A','Pegase','F-CFQS','QS','Y','Y'
'F','DDDB8B','Astir Club','EC-IVY','IVY','Y','Y'
'F','DDDB8D','Grob G109','GBLMG','','Y','Y'
'F','DDDB8E','Marianne','F-UMDU','Z68','Y','Y'
'F','DDDB95','Speed Astir','OK-4758','V2','Y','Y'
'F','DDDB9A','Twin Astir II','F-CFKV','KV','Y','Y'
'F','DDDB9B','SZD-51 Junior','SP-3379','AZ','Y','Y'
'F','DDDB9C','Marianne','F-UMDW','Z85','Y','Y'
'F','DDDB9D','SZD-48-1 Jantar Std 2','SP-3690','OE','Y','Y'
'F','DDDB9F','HK36 Super Dimona','F-TFUV','UV','Y','Y'
'F','DDDBA4','Pegase Trainer','F-UMDI','319','Y','Y'
'F','DDDBA5','Marianne','F-UMDR','109','Y','Y'
'F','DDDBA6','HK36 Super Dimona','F-TFUT','UT','Y','Y'
'F','DDDBA8','Pegase','F-CGFD','FD','Y','Y'
'F','DDDBA9','Pegase','F-UMDE','493','Y','Y'
'F','DDDBAA','Discus','OH-741','QT','Y','Y'
'F','DDDBAB','','','','N','Y'
'F','DDDBAD','Discus 2','F-CIMA','XX','Y','Y'
'F','DDDBAE','Astir Club','OH-639','C5','Y','Y'
'F','DDDBAF','Cirrus Std','G-CHNM','C55','Y','Y'
'F','DDDBB1','ASW-19','OO-YAL','HP','Y','Y'
'F','DDDBB4','Discus t','G-CJVB','190','Y','Y'
'F','DDDBB6','LS-7','G-DFOG','952','Y','Y'
'F','DDDBB8','LS-8','D-9718','1Z','Y','Y'
'F','DDDBB9','LS-7','GCJLK','LS7','Y','Y'
'F','DDDBBA','LS-8','G-CJTY','','Y','Y'
'F','DDDBBB','Pegase','G-DEVM','N51','Y','Y'
'F','DDDBBF','LS-8 18','F-COMB','C3','Y','Y'
'F','DDDBC1','Libelle Club','F-CEQR','QR','Y','Y'
'F','DDDBC2','ASW-20','F-CFFN','X18','Y','Y'
'F','DDDBC4','ASK-21','D-4421','','Y','Y'
'F','DDDBC5','PIK-20 B','HA-4046','II6','Y','Y'
'F','DDDBC6','DG-300','D-8066','S8','Y','Y'
'F','DDDBC8','Pegase','F-CFXS','XS','Y','Y'
'F','DDDBCB','Ultralight','SE-VSL','','Y','Y'
'F','DDDBCC','VT-116 Orlik II','OK-8111','MM1','Y','Y'
'F','DDDBCE','Ka-6 cr','OO-ZKJ','KJ','Y','Y'
'F','DDDBCF','DG-300','G-CJTN','E5','Y','Y'
'F','DDDBD0','Ka-6 cr','F-CBZX','ZX','Y','Y'
'F','DDDBD1','SF-25','F-COVO','VO','Y','Y'
'F','DDDBD2','SZD-56-2 Diana 2','F-CTBM','BM','Y','Y'
'F','DDDBD3','Ka-6 cr','F-CJAK','AK','Y','Y'
'F','DDDBD4','Ka-8','F-CEJE','','Y','Y'
'F','DDDBD5','A60 Fauconnet','F-CCPO','FPO','Y','Y'
'F','DDDBD7','VT-116 Orlik II','OK-6446','46','Y','Y'
'F','DDDBD8','Janus B','F-CEPR','XL','Y','Y'
'F','DDDBD9','LS-8','D-5237','MG','Y','Y'
'F','DDDBDC','Pegase','F-CHEU','401','Y','Y'
'F','DDDBDD','Pegase','BOP-EO','194','Y','Y'
'F','DDDBDE','Pegase','PH-1663','HC','Y','Y'
'F','DDDBDF','Cirrus Std','F-CFDA','DA','Y','Y'
'F','DDDBE1','Capstan','BNR','','Y','Y'
'F','DDDBE4','ASW-20','Lv-eqm','POL','Y','Y'
'F','DDDBE6','Libelle Std','D-5891','Y','Y','Y'
'F','DDDBE7','Ka-8','OO-ZAT','AT','Y','Y'
'F','DDDBE8','DG-300','SP-4200','CT','Y','Y'
'F','DDDBEA','Pilatus B4','D -1001','','Y','Y'
'F','DDDBEB','LS-4','D-0526','LV','Y','Y'
'F','DDDBEC','Astir CS-77','OO-ZZC','ZC','Y','Y'
'F','DDDBEE','Twin Astir II','D-1334','34','Y','Y'
'F','DDDBEF','ASK-13','OO-YMC','MC','Y','Y'
'F','DDDBF0','Twin Astir II','D-3510','10','Y','Y'
'F','DDDBF1','Astir Club','D-8112','D12','Y','Y'
'F','DDDBF2','PW-5','OO-YZM','C4','Y','Y'
'F','DDDBF6','Libelle Std','OO-ZRK','23','Y','Y'
'F','DDDBF9','Glasflugel 304','F-CEBS','M21','Y','Y'
'F','DDDBFA','Pegase','F-CELK','LK','Y','Y'
'F','DDDBFB','Duo Discus','F-CHTI','TI','Y','Y'
'F','DDDBFC','ASH-25','F-CHAP','AP','Y','Y'
'F','DDDBFD','Pegase','F-CHEY','EY','Y','Y'
'F','DDDBFE','Janus C','F-CGQH','QH','Y','Y'
'F','DDDBFF','ASW-19','OK-7963','HK','Y','Y'
'F','DDDC01','ASK-21','F-CIRV','RV','Y','Y'
'F','DDDC02','SZD-51 Junior','OH-802','V2','Y','Y'
'F','DDDC03','SZD-51 Junior','F-CJEF','EF','Y','Y'
'F','DDDC04','A380','Spare04','Sp4','Y','Y'
'F','DDDC08','LS-4','OH-619','YF','Y','Y'
'F','DDDC0B','Ka-6 cr','F-CPOU','MOU','Y','Y'
'F','DDDC0C','SZD-42 Jantar 2/2b','HA-4424','EI','Y','Y'
'F','DDDC0D','LS-3','D-1139','PG','Y','Y'
'F','DDDC0E','Duo Discus','F-CHTL','TL','Y','Y'
'F','DDDC10','LS-4','F-CFZY','ZY','Y','Y'
'F','DDDC12','ASK-13','F-CENN','NN','Y','Y'
'I','DDDC13','LS-4','D-2297','OL','Y','Y'
'F','DDDC14','Pegase','F-CHEH','EH','Y','Y'
'F','DDDC19','Discus 2','','6','Y','Y'
'F','DDDC1A','Nimbus 4','D-KIOJ','SI','Y','Y'
'F','DDDC1C','Unknown','','31','Y','Y'
'F','DDDC1F','Cirrus Std','G-SCNN','CNN','Y','Y'
'F','DDDC20','SZD-48-1 Jantar Std 2','D-4299','RE','Y','Y'
'F','DDDC22','Libelle Club','D-2447','','Y','Y'
'F','DDDC24','DG-300','OK-5708','U4','Y','Y'
'F','DDDC25','ASK-13','D-2373','73','Y','Y'
'F','DDDC26','Kestrel','D-6456','MS','Y','Y'
'F','DDDC27','LS-4','D-0412','','Y','Y'
'F','DDDC28','Astir CS-77','OK-4187','AP','Y','Y'
'F','DDDC29','LS-4','D-7882','','Y','Y'
'F','DDDC2B','Mosquito','SP-3988','88','Y','Y'
'F','DDDC2E','Astir Club','D-8845','SG2','Y','Y'
'F','DDDC2F','Discus','D-5666','D6','Y','Y'
'F','DDDC33','Ventus c','G-CFUH','E8','Y','Y'
'F','DDDC35','Pegase','F-CHFU','FU','Y','Y'
'F','DDDC3A','Discus','G-CFMO','158','Y','Y'
'F','DDDC3B','ASG-29E','X-BLOU','PB','Y','Y'
'F','DDDC3F','LS-4 W','GDESC','379','Y','Y'
'F','DDDC40','ASW-28','G-CJVS','24Z','Y','Y'
'F','DDDC41','UFO','CAJ','','Y','Y'
'F','DDDC42','WA28 Espadon','F-CDZT','ZT','Y','Y'
'F','DDDC43','DG-1000','F-CGRK','64','Y','Y'
'F','DDDC45','DG-100','D-4130','30','Y','Y'
'F','DDDC47','LS-1 f','OY-SMX','BB','Y','Y'
'F','DDDC48','ASW-15','F-CEGS','66','Y','Y'
'F','DDDC49','Twin Astir II','F-CKLL','RT','Y','Y'
'F','DDDC4B','MS-894 Minerva','F-HAKI','KI','Y','Y'
'F','DDDC4C','Astir CS','F-CEXB','RO2','Y','Y'
'F','DDDC4D','Janus B','F-CFAG','AG','Y','Y'
'F','DDDC4F','Pegase','F-CFRG','RG','Y','Y'
'F','DDDC50','Twin Astir I','OK-2222','T19','Y','Y'
'F','DDDC53','LS-8 18','OH-917','ES','Y','Y'
'F','DDDC55','Ventus 2c','F-CZAN','FP','Y','Y'
'F','DDDC56','Pegase','F-CHFG','FG','Y','Y'
'F','DDDC58','Discus 2','D-1744','SX','Y','Y'
'F','DDDC5B','LS-4','OY-XKV','X7','Y','Y'
'F','DDDC5C','LS-4','D-4999','SY','Y','Y'
'F','DDDC5F','LS-6','F-CPVV','V2','Y','Y'
'F','DDDC61','Speed Astir II','OK-7337','NZ','Y','Y'
'F','DDDC63','Ventus cM','SE-UJN','JN','Y','Y'
'F','DDDC64','ASG-29','D-8329','KB','Y','Y'
'F','DDDC65','LS-6 18','EC-FVI','LH','Y','Y'
'F','DDDC66','Twin Astir II','OO-YTL','94','Y','Y'
'F','DDDC67','Cirrus Std','OK-7757','','Y','Y'
'F','DDDC69','DG-300','F-CIRA','RA','Y','Y'
'F','DDDC6F','DG-300','D-1967','FS','Y','Y'
'F','DDDC70','Speed Astir II','D-8488','','Y','Y'
'F','DDDC71','Ventus 2','D-4111','HP','Y','Y'
'F','DDDC72','ASW-19','OK 7984','OI','Y','Y'
'F','DDDC73','Duo Discus','F-CHTB','EX','Y','Y'
